id,ACTION
261,0.9787043876131497
262,0.7325257841292003
263,0.9841428020312671
264,0.9773072581144796
265,0.941373988090272
266,0.7103630393375657
267,0.7032930604336491
268,0.8479480078390359
269,0.8667157087176401
270,0.8626451301496594
271,0.8375334325988959
272,0.6496719110393732
273,0.9248630746426323
274,0.5639567118035178
275,0.9251795269460416
276,0.9423185514327046
277,0.9731032727388464
278,0.89793499941635
279,0.7340787398298081
280,0.44140418253406927
281,0.9925543158260653
282,0.9626165205940317
283,0.367102131064658
284,0.633174970976019
285,0.8729553758812996
286,0.683616704706864
287,0.9190008488286594
288,0.8508546951611752
289,0.30651798794310475
290,0.9388626517258247
291,0.12293592940853208
292,0.7500439543070879
293,0.9793760116478204
294,0.9177027058444007
295,0.9456104905713051
296,0.23843043630651373
297,0.00314197826800989
298,0.9160109297990946
299,0.19199127041727287
300,0.9705923651348158
301,0.5529688071321934
302,0.9752116663930595
303,0.19800206525057154
304,0.364143019990103
305,0.976642870012714
306,0.6891033708707032
307,0.5938494149813125
308,0.8594746676065637
309,0.09582656723070801
310,0.5760827354363157
311,0.9365641602440034
312,0.3995375859867254
313,0.6964125859793197
314,0.654091121129957
315,0.9954880674430908
316,0.9128808410723189
317,0.31811371566898344
318,0.722217145277578
319,0.3704246098395117
320,0.7580161440462495
321,0.8694662269484305
322,0.21409137900641861
323,0.9881564930951815
324,0.7739587698527359
325,0.8102335804551887
326,0.3782416621139951
327,0.637977037327072
328,0.8875911687577778
329,0.7565997489253815
330,0.8707947973681806
331,0.9489428665675718
332,0.6794853088329457
333,0.8722543956570372
334,0.14512387936252671
335,0.9207506027474085
336,0.6232772645477135
337,0.9136812698764614
338,0.9781739687967548
339,0.6254943557778675
340,0.5655043346063626
341,0.8540914326895043
342,0.8366458515550387
343,0.3158258099206404
344,0.8400486872145381
345,0.9720077972876442
346,0.7590580512483599
347,0.5613850801801488
348,0.5609650631235473
349,0.9799506937212267
350,0.9512501413478016
351,0.1431402754695875
352,0.8978984261860561
353,0.7701429399430073
354,0.31075359225430726
355,0.7329204778021973
356,0.9399164005239705
357,0.6343085999508161
358,0.7152728341745378
359,0.7748870799309995
360,0.35211842077547373
361,0.6466258359730015
362,0.8578150700134491
363,0.5991060526515897
364,0.32411757301939165
365,0.9547324743335077
366,0.980398683543817
367,0.9331321112972466
368,0.9599227101302329
369,0.6988664946670137
370,0.7982933851884749
371,0.9054922055414649
372,0.9102375382124483
373,0.013987256409354219
374,0.39465168772315967
375,0.49603105620950294
376,0.9683218730715454
377,0.006626799673514055
378,0.7694040167521833
379,0.9898972894839874
380,0.5007473454042854
381,0.2910706291673981
382,0.4639175596274078
383,0.9102467889027362
384,0.7826984833399844
385,0.698904984090954
386,0.7965426619311917
387,0.7076689307382056
388,0.6935327957694472
389,0.6438202837719643
390,0.9302821677697132
391,0.7227295348934537
392,0.829524417737134
393,0.7019741866600565
394,0.8828047327064789
395,0.5382892104435746
396,0.8716381368563487
397,0.9911173148443577
398,0.8918016146658174
399,0.8316138627483766
400,0.6491699478299543
401,0.9399500243270376
402,0.8552232589067466
403,0.8084230870024118
404,0.9689357940668112
405,0.9913825098128207
406,0.6896963117576029
407,0.3832843034091297
408,0.9648196062752544
409,0.908800308207012
410,0.75552885504840706
411,0.98033024396128
412,0.5095019141185226
413,0.16647624632283511
414,0.7193540789881431
415,0.8911061802452394
416,0.6377751137546094
417,0.8276817880691452
418,0.8486037163537838
419,0.60832986291994
420,0.6226667579259005
421,0.7454410438907858
422,0.3498364003585122
423,0.42811886798939275
424,0.14547156008220324
425,0.8339124075204708
426,0.9741869952671418
427,0.8858020157521976
428,0.7063388997478132
429,0.3016904182346703
430,0.990292845257682
431,0.9699266639510091
432,0.9338134710032819
433,0.688566340999548
434,0.47397768249327343
435,0.9353018297392364
436,0.9439412374184054
437,0.7111830057440299
438,0.010378671276558173
439,0.510773195817331
440,0.20958823031604326
441,0.9808742056528599
442,0.9896295708514152
443,0.7025885513347239
444,0.9463432796083093
445,0.11752431608125324
446,0.873336049076151
447,0.24441458057560103
448,0.946826819987632
449,0.8502588832355823
450,0.47671528106306776
451,0.09010222780147988
452,0.732648187615187
453,0.9746737427674286
454,0.1730072646660129
455,0.6748822047391574
456,0.9522692141620518
457,0.7685301481883124
458,0.8881688082131969
459,0.7132880105089513
460,0.4504447698777722
461,0.13300272783183234
462,0.997290256110711
463,0.6622506929229072
464,0.9037037183801944
465,0.8785254426094159
466,0.8899246815840409
467,0.26789539938555973
468,0.5979006463179893
469,0.6451101724479684
470,0.6099153869087938
471,0.6158849808781204
472,0.6955285989669509
473,0.7660447123547012
474,0.9383375447425399
475,0.7180160694759804
476,0.39249189868257545
477,0.9011625377036887
478,0.6906305250840925
479,0.9895744755988688
480,0.981460978944
481,0.9779180075143004
482,0.32765507560772156
483,0.9303241229374274
484,0.8051123692243943
485,0.9285361673573261
486,0.47180773567817824
487,0.4386607570343876
488,0.6935985994812293
489,0.9539673919151469
490,0.6429984172980415
491,0.5431567045016901
492,0.8685876857882135
493,0.8189565121103991
494,0.9910302296381354
495,0.8113037814417783
496,0.7073410870806888
497,0.9827895987139478
498,0.8801197763140681
499,0.8323021104882545
500,0.7647381995169886
501,0.9178015930371216
502,0.4871817171268635
503,0.8017177349424818
504,0.8165384949255986
505,0.6297810782122546
506,0.964800003219414
507,0.9623432323167359
508,0.5722660416708525
509,0.5544267239078445
510,0.18010078841457255
511,0.16456260189159086
512,0.6122444069763858
513,0.6074047704968328
514,0.19460613725718987
515,0.7103205939248672
516,0.9105337522841177
517,0.9766924914407893
518,0.9106098557300676
519,0.5248391805394071
520,0.21358642538450873
521,0.8551021826837367
522,0.446323080889529
523,0.9644651646966079
524,0.2333764022486698
525,0.46632386620051136
526,0.023074285516887862
527,0.8111705155642421
528,0.7238294601388134
529,0.12980095093587138
530,0.9440231140915789
531,0.4851896748871103
532,0.5041899308823433
533,0.9647521136871762
534,0.1266057482617698
535,0.8012947358349475
536,0.8521492109889677
537,0.945991028733292
538,0.4760114954659619
539,0.6633638817806875
540,0.5756466980593031
541,0.5147110892582488
542,0.6251489012629098
543,0.5097647042936623
544,0.9660317593069747
545,0.7626555923555982
546,0.7697896775825087
547,0.444535411145158
548,0.3338216765838029
549,0.16216524738480825
550,0.5079836785814044
551,0.9007160124096151
552,0.4570134445343172
553,0.9155142067159104
554,0.3087187878538558
555,0.8469256308196731
556,0.6568878254928461
557,0.8902935532057503
558,0.5790606208118183
559,0.6065440478731198
560,0.6621611873207938
561,0.6490182939833622
562,0.8598879677180158
563,0.8947339584259738
564,0.23015566685427125
565,0.9728558294878564
566,0.1297792430716075
567,0.3997228972880465
568,0.02795242424632905
569,0.4952649168042179
570,0.619645771794557
571,0.004999375082671418
572,0.6340134146452752
573,0.37726059943526297
574,0.04081947866487261
575,0.9915186509803652
576,0.7493716638264072
577,0.8982175476957104
578,0.9483628180555514
579,0.0787086698015917
580,0.36426029788076314
581,0.9225192401993543
582,0.8606134926689392
583,0.6920237042703893
584,0.5917774587147605
585,0.8196456045870971
586,0.8376524611679642
587,0.8522347269938095
588,0.5042773981174934
589,0.7252328040445704
590,0.4786409263827417
591,0.8986682955249111
592,0.8157868455964827
593,0.07003445757036826
594,0.6453096647051005
595,0.9901456049055037
596,0.9490309092294519
597,0.980301236852752
598,0.051137432945927104
599,0.5177149691858365
600,0.5753861603613495
601,0.9191881327628392
602,0.27506779935993286
603,0.9910572560965745
604,0.9395349656330776
605,0.3035327661648662
606,0.9451711802314654
607,0.944888454066489
608,0.7959097456755281
609,0.8404963320546532
610,0.5066840628031499
611,0.839724983348664
612,0.4359787975548157
613,0.7491588919056845
614,0.040325865077771854
615,0.9779231037834164
616,0.307109907565076
617,0.5331842426610008
618,0.4933964503424762
619,0.886642552264605
620,0.8551910154518109
621,0.9542852692242823
622,0.8748282856966224
623,0.702543720787389
624,0.4855408188026068
625,0.17126248230946667
626,0.831729166672327
627,0.5379729988246563
628,0.5671072585797929
629,0.7416644016015596
630,0.9548991348603728
631,0.9421541793734532
632,0.8090813734490804
633,0.7931790648148489
634,0.8806723378396009
635,0.19439367499755822
636,0.763518407379338
637,0.8384327430172598
638,0.8102564033305666
639,0.0747549387746281
640,0.9719746681426183
641,0.7428707856628461
642,0.6530445364918102
643,0.9043742111392314
644,0.6840017684912425
645,0.7853853568481535
646,0.11798949307298505
647,0.7144958796688669
648,0.44309553304684335
649,0.976969154147219
650,0.1670216339484232
651,0.829192412194277
652,0.9958642634073471
653,0.6859486200735531
654,0.45171758706446824
655,0.517775651646825
656,0.9191078896074194
657,0.547733472071679
658,0.9085170979188455
659,0.9114718957440062
660,0.8270315647772771
661,0.9439827884213027
662,0.7511511678807765
663,0.785235125252365
664,0.9325738380754571
665,0.41023097082083854
666,0.4048068136244227
667,0.15248311954015834
668,0.6786828685465739
669,0.575372765684437
670,0.11419348719850735
671,0.235247127346873
672,0.7091394666298587
673,0.3218381870406304
674,0.5322016711434711
675,0.5758166617571443
676,0.8450657383475363
677,0.3842728074377819
678,0.8409884786346593
679,0.9573137925190497
680,0.8331809639008538
681,0.7474313570692764
682,0.009642309697915663
683,0.7461431125888482
684,0.8042728706354788
685,0.6488342504142974
686,0.5173432227915619
687,0.638364781492107
688,0.8054069367585553
689,0.9563077247911346
690,0.7820578573973983
691,0.97631471627552735
692,0.9361580687272861
693,0.20362358685272194
694,0.9028452456742814
695,0.9235424547374548
696,0.7559568586856771
697,0.7912797774364386
698,0.7035627141478029
699,0.8911773408242637
700,0.818406919566967
701,0.598946930404314
702,0.9841203313917453
703,0.7431940716067008
704,0.572285282509166
705,0.6112150233936371
706,0.013372221778349807
707,0.8946034697745685
708,0.9836523202262976
709,0.9071254557435315
710,0.9652603318160734
711,0.34351322179122096
712,0.9021033352871757
713,0.9050584693686623
714,0.983330659962919
715,0.8892793939269706
716,0.015846716248917366
717,0.6329290550104382
718,0.5623035838857218
719,0.8472130296405147
720,0.6618034967610584
721,0.461962665899771
722,0.613121251519215
723,0.723435210000852
724,0.21299654064125909
725,0.9674191859415026
726,0.7804724745093543
727,0.9308855697702532
728,0.988408780333991
729,0.5691906446094079
730,0.6311152728344828
731,0.3951550568036766
732,0.9877945072774896
733,0.9810512224985547
734,0.9961594167685044
735,0.24789861120696888
736,0.38667381534663664
737,0.5245563817312872
738,0.9196441697026713
739,0.7839775836247036
740,0.9138138966258292
741,0.8971129947032381
742,0.7517020369734967
743,0.9235239190379763
744,0.9571300486037182
745,0.9135975593361144
746,0.7130979889359076
747,0.8057541487731051
748,0.9591526028969243
749,0.8912166640741057
750,0.9956946340248143
751,0.7757814666634034
752,0.8547924359191719
753,0.5990045884102924
754,0.9153792240694321
755,0.7155050470766197
756,0.21349408854945193
757,0.9898077119725939
758,0.8505531901786001
759,0.49893399319479526
760,0.561259528442792
761,0.5639955604515808
762,0.5461225078141423
763,0.9364136535365581
764,0.490885736792828
765,0.7255281500549995
766,0.7466124974830995
767,0.8345421577838646
768,0.9413365547855657
769,0.5472725837331642
770,0.941529957754012
771,0.9821307442800621
772,0.5312660928112032
773,0.9227185474181328
774,0.9217916067365737
775,0.8442402953120399
776,0.016497059458834822
777,0.4182008639091362
778,0.7116516109148516
779,0.9235939982601213
780,0.0644868851835905
781,0.01347858375122679
782,0.933911674463219
783,0.9970289950259791
784,0.09997510885120367
785,0.1497737627292454
786,0.6582122927659919
787,0.722389366509637
788,0.2915607434795777
789,0.8804181510924934
790,0.7330216326486869
791,0.748460203195785
792,0.9831675949644587
793,0.2541440160331524
794,0.7699521046767258
795,0.83749190838734755
796,0.08934189155912739
797,0.7249662975166482
798,0.9823890217219042
799,0.6809320795919938
800,0.9568919810765069
801,0.7310892594839806
802,0.5477805435528292
803,0.5337210941384245
804,0.8312653490247379
805,0.8055588296546233
806,0.9571721856870694
807,0.013725045615446293
808,0.1340427730049746
809,0.9663168427756589
810,0.8765933579545996
811,0.8813121723816522
812,0.26498565347848857
813,0.9902758432595603
814,0.818032279980328
815,0.03661963979903721
816,0.9920744413904277
817,0.9890640390459163
818,0.9021309769291427
819,0.6726666089362241
820,0.4434877770217868
821,0.859114817539836
822,0.9752967265792062
823,0.9848984997103167
824,0.7652144532875773
825,0.9810666956595476
826,0.06404007761728354
827,0.9894654823411472
828,0.47666341772769766
829,0.9512806696571037
830,0.8791244521465881
831,0.4670665928948548
832,0.9853189661214306
833,0.9615234827064341
834,0.7231474150923975
835,0.9890489219810773
836,0.9155891428647299
837,0.8244279007287468
838,0.9621996375148788
839,0.3235844324821865
840,0.5465607478110039
841,0.7504137783961671
842,0.9012584116102136
843,0.983006321544532
844,0.8992398672252492
845,0.9026009529074914
846,0.9065358518794367
847,0.20490846178547645
848,0.9400892716124857
849,0.7964004717837814
850,0.01010420172368231
851,0.8997023960664327
852,0.928463348996422
853,0.40735073295539775
854,0.0057505372519954965
855,0.6050912760656885
856,0.8773379395720198
857,0.796815263035454
858,0.8930731336269891
859,0.9193709610194019
860,0.9899167632699453
861,0.878356242866869
862,0.235631973935885
863,0.748374983006659
864,0.5588659209278455
865,0.07479079177621555
866,0.40396770814750094
867,0.8426612795559769
868,0.7922194076016966
869,0.8248899914465397
870,0.8583621156547944
871,0.6050912760656885
872,0.2923327074793588
873,0.9519052922321124
874,0.5028062732513504
875,0.9878061953965827
876,0.8483455140102615
877,0.7733172273430002
878,0.2566519182313424
879,0.6072737474787631
880,0.6548751586520597
881,0.4912328047721464
882,0.9581882707310913
883,0.9174141521575943
884,0.6266598354790631
885,0.2608644033417176
886,0.9959353142500877
887,0.24523987496408461
888,0.866357297012148
889,0.8798070150413754
890,0.8959596530075193
891,0.7069837756933491
892,0.6399132231337215
893,0.24329025948712038
894,0.9835133994563177
895,0.7563909228446521
896,0.9655400221208618
897,0.5296062841207826
898,0.6966927882161539
899,0.6450926700563274
900,0.8374657926465462
901,0.625006745995067
902,0.8072182040164055
903,0.7063437404735546
904,0.8562268597106589
905,0.9563570120767054
906,0.8426366991615369
907,0.9619600991717664
908,0.9116340739428368
909,0.7308236549434309
910,0.8068754727173743
911,0.7823781915529349
912,0.6956650276421497
913,0.9849781122159973
914,0.940475420838511
915,0.6458871131132975
916,0.5495072466568988
917,0.771402212515993
918,0.5979489424792351
919,0.952073932008397
920,0.8000936334501852
921,0.7086212498459
922,0.8891224396978601
923,0.9233191643693629
924,0.07847969730263792
925,0.05882616075009571
926,0.9855822386397499
927,0.7992393939191336
928,0.9096939526082485
929,0.8922338074433473
930,0.9875178795281736
931,0.960642265361007
932,0.6984359922888297
933,0.8177326176012196
934,0.8779363167166364
935,0.8001692253855205
936,0.04379019362909197
937,0.8590852879804406
938,0.6324667734569371
939,0.14476352990881464
940,0.5409516177415492
941,0.8919066644543733
942,0.8942526607096728
943,0.2060512550389152
944,0.8562268597106589
945,0.7690858478201174
946,0.7641540383869577
947,0.8017911609915551
948,0.01544081623512077
949,0.6386892774031617
950,0.8361063115996037
951,0.9818864400149081
952,0.391581892053766
953,0.8116875221205124
954,0.9319641267902057
955,0.8639575711251353
956,0.029887023002369575
957,0.8783670082404487
958,0.5172185861839019
959,0.326655054093263
960,0.3998681463720543
961,0.2737878043066039
962,0.9454790009613508
963,0.6741955826727853
964,0.252767606936855
965,0.846974497889895
966,0.7316057569493741
967,0.9581905074443845
968,0.5575049495365736
969,0.5642426385431107
970,0.7839179763362492
971,0.62921866604395
972,0.9894563171267841
973,0.7575270658956601
974,0.9500887641998302
975,0.4590288182804379
976,0.58871123988593
977,0.11751670949208985
978,0.5937580600756679
979,0.6288633218943543
980,0.006872089064086921
981,0.9703156446671392
982,0.7714060382800325
983,0.9724645025116057
984,0.045268166169799694
985,0.937418352323759
986,0.6437980917187519
987,0.8174075215086146
988,0.8524622948689257
989,0.9477630580846751
990,0.7611206881682551
991,0.30743715633502006
992,0.6188650662211895
993,0.9964203142281399
994,0.9882063650536109
995,0.7636833618566328
996,0.7528408642152236
997,0.1406706206624935
998,0.5415744039644728
999,0.9385644087192325
1000,0.9828568179439041
1001,0.9737754738493382
1002,0.9118658658295863
1003,0.6551585913058801
1004,0.7655422872894122
1005,0.8361314861307125
1006,0.2799007450620316
1007,0.9120297054603089
1008,0.9698840685968131
1009,0.9822767664211712
1010,0.8989236808326254
1011,0.9325394718390918
1012,0.8984421534764065
1013,0.9775249543295201
1014,0.6570009716926624
1015,0.9780833687037684
1016,0.7246260129577258
1017,0.051551329543094236
1018,0.21494775840268218
1019,0.5094645380246801
1020,0.9415930120294642
1021,0.9532821487127153
1022,0.6263616073735292
1023,0.08306989805371405
1024,0.8332036589046364
1025,0.9335065678137539
1026,0.569273645231105
1027,0.8751343867699065
1028,0.7124556192046894
1029,0.9394213473584728
1030,0.819869646905371
1031,0.6777101377387585
1032,0.9912238714099522
1033,0.9857237411796803
1034,0.4646869278161141
1035,0.9871484105853248
1036,0.8692177962828086
1037,0.4077464684493856
1038,0.6006229855107659
1039,0.6670960154621378
1040,0.9719231700952763
1041,0.6456522843928266
1042,0.970925816786419
1043,0.4694038388589882
1044,0.19589980893696887
1045,0.3301499232494747
1046,0.7004101083458738
1047,0.9543789916691626
1048,0.6158849808781204
1049,0.05344810877499708
1050,0.8074166718709155
1051,0.9206820738515525
1052,0.7926625282133701
1053,0.889968644421631
1054,0.5093682222730197
1055,0.9684668957654824
1056,0.31003620440368446
1057,0.6920051934776761
1058,0.8991007051293786
1059,0.9594445080212775
1060,0.7072000529417741
1061,0.7377079858591956
1062,0.45166658043081104
1063,0.3507118155735081
1064,0.5814583469146383
1065,0.9827143443389262
1066,0.8848474530078577
1067,0.6987291568411022
1068,0.39953392862482773
1069,0.6367848943759179
1070,0.7682999828612482
1071,0.7898681270053568
1072,0.9831807617498327
1073,0.29582000694975114
1074,0.9651947790615096
1075,0.9748926190769929
1076,0.8863634779660926
1077,0.6803897425652622
1078,0.803132356219963
1079,0.8015691164621408
1080,0.09707068634434189
1081,0.9527360302399088
1082,0.9263555495348667
1083,0.33972445639958676
1084,0.8961658698453343
1085,0.028601037739372864
1086,0.9920845261712677
1087,0.7544048118292921
1088,0.8142316409337348
1089,0.7698097903751582
1090,0.9447587582980003
1091,0.5831149664681243
1092,0.8663487769976453
1093,0.7987536003282971
1094,0.8736573150164104
1095,0.9435703310223449
1096,0.7947654348863079
1097,0.9851626781593409
1098,0.9594029707509364
1099,0.7847877913914738
1100,0.30596066761750934
1101,0.3638741049790366
1102,0.264782942406997
1103,0.9919307794810651
1104,0.4653689505889563
1105,0.9870248767903815
1106,0.9892379067764234
1107,0.8791189284777206
1108,0.8475763653420902
1109,0.9475137617273616
1110,0.846614916321306
1111,0.8806723378396009
1112,0.9712543763251297
1113,0.9035819709815781
1114,0.8658221845259947
1115,0.44487709049711816
1116,0.7655797600475721
1117,0.3763409560283491
1118,0.19016364953089104
1119,0.2457358796718647
1120,0.874777000235409
1121,0.7242716997545942
1122,0.735836078506874
1123,0.06250115398766712
1124,0.6010660798907861
1125,0.9821994966511886
1126,0.2675419232898294
1127,0.92639561171828
1128,0.8832091187363205
1129,0.7518012642672767
1130,0.9828281578630597
1131,0.7033799348745475
1132,0.24522314086262179
1133,0.937245185299219
1134,0.980214566107427
1135,0.15176345263638755
1136,0.5494425156515321
1137,0.850663376979745
1138,0.9894371989989272
1139,0.9833621391332052
1140,0.3104847905106302
1141,0.7245621783424802
1142,0.7627436292210511
1143,0.9270392462487639
1144,0.9612261113476743
1145,0.9780731760859648
1146,0.9912985603262722
1147,0.9280210624333322
1148,0.14731954628568486
1149,0.8104854202498962
1150,0.9723058714024555
1151,0.9505942089151324
1152,0.830989820359726
1153,0.9946438132565033
1154,0.004031388880402596
1155,0.993968006443914
1156,0.9367098297468734
1157,0.7823416481311178
1158,0.5745854246586072
1159,0.6764134070653811
1160,0.21826700558987736
1161,0.9332585521021514
1162,0.8537661144253678
1163,0.6373009225015387
1164,0.8730315601883124
1165,0.9166887105439804
1166,0.8303013259374458
1167,0.9763997710277237
1168,0.9304736290925933
1169,0.5404482078970524
1170,0.6649252597571468
1171,0.9464467495928226
1172,0.9362274039045512
1173,0.655550747446532
1174,0.912022032780595
1175,0.9863016764613777
1176,0.7371619232029709
1177,0.9279783916918959
1178,0.7762833291010093
1179,0.7651153220852758
1180,0.06424564960084743
1181,0.7173591327246441
1182,0.6546432087542275
1183,0.7583257387981844
1184,0.8661610820849555
1185,0.9896352591529096
1186,0.6935814683433201
1187,0.8337601348918491
1188,0.003469496435615619
1189,0.8866434177054017
1190,0.909728909790687
1191,0.8714648709958154
1192,0.9879250985487918
1193,0.9791646133625916
1194,0.7667415076843804
1195,0.8796941318151065
1196,0.8178904271944221
1197,0.8497654071923778
1198,0.9573042011723678
1199,0.7470481980421968
1200,0.986291063487302
1201,0.8970123770170327
1202,0.8390343498740349
1203,0.9800878546936278
1204,0.7962737779443682
1205,0.7558213827413739
1206,0.449527560622769
1207,0.6172810192089189
1208,0.9037808181800816
1209,0.4770473090728114
1210,0.46012923447071935
1211,0.6121003869938785
1212,0.7731299805208413
1213,0.7202385751387872
1214,0.7985451008059409
1215,0.9867680604430092
1216,0.4655359808389385
1217,0.7166414645855633
1218,0.7236472850928638
1219,0.7014567784232225
1220,0.487570727922604
1221,0.7365482366630643
1222,0.7640995112749349
1223,0.7701534250901052
1224,0.7056398285377137
1225,0.8943583993473762
1226,0.9155332436480891
1227,0.9720352214800841
1228,0.4404769295488218
1229,0.7438615645511298
1230,0.990292845257682
1231,0.7589483875065703
1232,0.7177792682578226
1233,0.8887065902043525
1234,0.9742559673270469
1235,0.733924238810845
1236,0.04443254856625783
1237,0.6261952333804479
1238,0.9341119194031657
1239,0.9664509943938521
1240,0.8864028515251045
1241,0.7211742204874396
1242,0.5399545184165441
1243,0.9429280273133163
1244,0.9926657757396251
1245,0.8980104683178786
1246,0.5868579958413068
1247,0.9104621717997426
1248,0.9817866760031965
1249,0.20946373735341828
1250,0.9893123890256688
1251,0.479106816073035
1252,0.5733615062270289
1253,0.9877920792022093
1254,0.5831247480746595
1255,0.9029586970764585
1256,0.9975687739862422
1257,0.07272527505946476
1258,0.9032570379770873
1259,0.6948793437937001
